11 1980 10 11 0 0 0 38.340302 60.759139 0.000000 0.000000 0.000000 289.719673 0.178362 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.043764 0.000000 0.002078 2.958273 0.003814 0.000000 1.086726 0.000000 0.000000 0.000000 0.000000 
12 1980 10 12 0 0 0 38.340302 48.759139 0.697136 0.376150 0.320986 118.050015 0.059889 0.623455 0.073682 0.086561 0.187605 0.490599 0.000038 0.000038 0.536856 0.526809 0.000000 0.021145 2.954456 0.003817 0.000000 3.768844 0.009370 0.000000 0.000000 0.023295 
13 1980 10 13 0 0 0 29.340302 44.759139 0.000000 0.000000 0.000000 116.869083 0.045698 0.000000 0.029488 0.046821 0.039740 0.261384 0.000000 0.000000 0.039740 0.568533 0.000000 0.044820 2.950634 0.003821 0.000000 2.081551 0.003484 0.000000 0.000000 0.017201 
14 1980 10 14 0 0 0 31.340302 34.759139 0.236317 0.000001 0.236316 115.697599 0.037007 0.166820 0.098985 0.164579 0.049062 1.000000 0.000000 0.000000 0.049062 0.603844 0.000000 0.014451 2.946810 0.003825 0.000000 1.895097 0.002826 0.000000 0.000000 0.013676 
15 1980 10 15 0 0 0 29.340302 30.759139 0.047263 0.000000 0.047263 114.530275 0.030545 0.047263 0.098985 0.208071 0.003772 1.000000 0.000000 0.000000 0.003772 0.598488 0.000000 0.011928 2.942981 0.003829 0.000000 1.551055 0.001615 0.000000 0.000000 0.009261 
16 1980 10 16 0 0 0 28.340302 35.759139 0.070895 0.000003 0.070892 113.367543 0.034258 0.070895 0.098985 0.236717 0.042249 0.923769 0.000002 0.000002 0.042247 0.625995 0.000000 0.013958 2.939149 0.003832 0.000000 1.629323 0.001884 0.000000 0.000000 0.008160 
17 1980 10 17 0 0 0 21.340302 45.759139 0.000000 0.000000 0.000000 112.209837 0.036901 0.000000 0.062422 0.145458 0.091259 0.720028 0.000000 0.000000 0.091259 0.712924 0.000000 0.036658 2.935313 0.003836 0.000000 1.846534 0.002644 0.000000 0.000000 0.009751 
18 1980 10 18 0 0 0 23.340302 54.759139 0.000000 0.000000 0.000000 171.373441 0.073354 0.000000 0.008577 0.033367 0.112091 0.316530 0.000000 0.000000 0.112091 0.812337 0.000000 0.061253 2.931474 0.003839 0.000000 2.044719 0.003336 0.000000 0.000000 0.011685 
19 1980 10 19 0 0 0 24.340302 57.759139 0.000000 0.000000 0.000000 225.254909 0.104322 0.000000 0.000225 0.003144 0.030223 0.060572 0.000000 0.000000 0.030223 0.801488 0.000000 0.050190 2.927631 0.003843 0.000000 1.595747 0.001757 0.000000 0.000000 0.009162 
20 1980 10 20 0 0 0 25.340302 61.759139 0.000000 0.000000 0.000000 275.888043 0.140109 0.000000 0.000000 0.000000 0.003144 0.000000 0.000000 0.000000 0.003144 0.743810 0.000000 0.062876 2.923786 0.003846 0.000000 1.406482 0.001090 0.000000 0.000000 0.006243 
21 1980 10 21 0 0 0 26.340302 56.759139 0.000000 0.000000 0.000000 204.119271 0.096405 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.707957 0.000000 0.037234 2.919936 0.003849 0.000000 1.296076 0.000699 0.000000 0.000000 0.004164 
22 1980 10 22 0 0 0 27.340302 55.759139 0.000000 0.000000 0.000000 183.982836 0.086948 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.676748 0.000000 0.032126 2.916084 0.003852 0.000000 1.230248 0.000465 0.000000 0.000000 0.002782 
23 1980 10 23 0 0 0 25.340302 60.759139 0.000000 0.000000 0.000000 256.546160 0.128017 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.630962 0.000000 0.046397 2.912228 0.003856 0.000000 1.187015 0.000310 0.000000 0.000000 0.001860 
24 1980 10 24 0 0 0 28.340302 56.759139 0.000000 0.000000 0.000000 197.902723 0.097040 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.601424 0.000000 0.029946 2.908369 0.003859 0.000000 1.158588 0.000207 0.000000 0.000000 0.001245 
25 1980 10 25 0 0 0 30.340302 49.759139 0.342660 0.001127 0.341533 103.925869 0.046263 0.243675 0.098985 0.007049 0.236616 0.228028 0.000006 0.000006 0.236620 0.800828 0.000000 0.022254 2.904507 0.003862 0.000000 2.332166 0.004316 0.000000 0.000000 0.011891 
26 1980 10 26 0 0 0 23.340302 40.759139 0.141790 0.000107 0.141683 102.089760 0.030889 0.141790 0.098985 0.036833 0.073511 0.640705 0.000017 0.000017 0.111990 0.891494 0.000000 0.016609 2.900642 0.003865 0.000000 2.098061 0.003481 0.000000 0.000000 0.013125 
27 1980 10 27 0 0 0 32.340302 39.759139 0.000000 0.000000 0.000000 101.006772 0.037749 0.000000 0.061579 0.010802 0.026031 0.128469 0.000000 0.000000 0.026031 0.918680 0.000000 0.037586 2.896774 0.003868 0.000000 1.627326 0.001843 0.000000 0.000000 0.009946 
28 1980 10 28 0 0 0 22.340302 47.759139 0.000000 0.000000 0.000000 99.933731 0.035573 0.000000 0.026424 0.003083 0.007719 0.041031 0.000000 0.000000 0.007719 0.927926 0.000000 0.035390 2.892903 0.003871 0.000000 1.444013 0.001197 0.000000 0.000000 0.006988 
29 1980 10 29 0 0 0 20.340302 58.759139 0.000000 0.000000 0.000000 217.080534 0.094771 0.000000 0.000797 0.000000 0.003083 0.000000 0.000000 0.000000 0.003083 0.898032 0.000000 0.060009 2.889030 0.003874 0.000000 1.325273 0.000777 0.000000 0.000000 0.004807 
30 1980 10 30 0 0 0 21.340302 57.759139 0.000000 0.000000 0.000000 200.960711 0.087760 0.000000 0.000057 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.857008 0.000000 0.042850 2.885153 0.003877 0.000000 1.250056 0.000510 0.000000 0.000000 0.003211 
31 1980 10 31 0 0 0 35.340302 57.759139 0.000000 0.000000 0.000000 198.867924 0.111844 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.806341 0.000000 0.051447 2.881274 0.003879 0.000000 1.202410 0.000340 0.000000 0.000000 0.002147 
32 1980 11 1 0 0 0 35.054328 53.683494 0.000000 0.000000 0.000000 240.606437 0.126072 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.755811 0.000000 0.051013 2.877392 0.003882 0.000000 1.171000 0.000227 0.000000 0.000000 0.001437 
33 1980 11 2 0 0 0 26.054328 56.683494 0.000000 0.000000 0.000000 264.903606 0.124436 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.709788 0.000000 0.046346 2.873507 0.003885 0.000000 1.150311 0.000152 0.000000 0.000000 0.000962 
34 1980 11 3 0 0 0 27.054328 64.683494 0.000000 0.000000 0.000000 301.309119 0.165799 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.653157 0.000000 0.056847 2.869619 0.003887 0.000000 1.136735 0.000102 0.000000 0.000000 0.000645 
35 1980 11 4 0 0 0 26.054328 66.683494 0.000000 0.000000 0.000000 304.052900 0.170051 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.603280 0.000000 0.050022 2.865729 0.003890 0.000000 1.127892 0.000068 0.000000 0.000000 0.000432 
36 1980 11 5 0 0 0 27.054328 64.683494 0.000000 0.000000 0.000000 295.001951 0.162353 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.559591 0.000000 0.043785 2.861837 0.003892 0.000000 1.122202 0.000046 0.000000 0.000000 0.000289 
37 1980 11 6 0 0 0 27.054328 58.683494 0.000000 0.000000 0.000000 266.475245 0.132360 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.526781 0.000000 0.032875 2.857942 0.003895 0.000000 1.118616 0.000031 0.000000 0.000000 0.000194 
38 1980 11 7 0 0 0 31.054328 52.683494 0.172246 0.110606 0.061640 209.652212 0.100582 0.073341 0.098905 0.000000 0.012227 0.000000 0.000014 0.000014 0.073327 0.568707 0.000000 0.026632 2.854045 0.003897 0.000000 1.476049 0.001269 0.000000 0.000000 0.003695 
39 1980 11 8 0 0 0 39.054328 49.683494 0.183012 0.177376 0.005636 144.928077 0.076416 0.226934 0.054983 0.000000 0.000145 0.000000 0.000046 0.000046 0.226888 0.751232 0.000000 0.030549 2.850145 0.003900 0.000000 2.401632 0.004482 0.000000 0.000000 0.013026 
40 1980 11 9 0 0 0 35.054328 50.683494 0.000000 0.000000 0.000000 185.725276 0.092484 0.000000 0.002600 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.740052 0.000000 0.066465 2.846243 0.003902 0.000000 1.529812 0.001466 0.000000 0.000000 0.008657 
41 1980 11 10 0 0 0 31.054328 45.683494 0.000000 0.000000 0.000000 106.869415 0.044735 0.000000 0.000305 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.725930 0.000000 0.018335 2.842338 0.003904 0.000000 1.388793 0.000969 0.000000 0.000000 0.005770 
42 1980 11 11 0 0 0 34.054328 42.683494 0.366024 0.168722 0.197302 86.203343 0.035850 0.267343 0.098985 0.011403 0.130075 0.140619 0.000053 0.000053 0.252624 0.944763 0.000000 0.022032 2.838432 0.003907 0.000000 2.646848 0.005329 0.000000 0.000000 0.015463 
43 1980 11 12 0 0 0 25.054328 34.683494 0.000000 0.000000 0.000000 85.332035 0.022593 0.000000 0.076590 0.011403 0.000000 0.065463 0.000000 0.000000 0.000000 0.948049 0.000000 0.022536 2.834523 0.003909 0.000000 1.620308 0.001777 0.000000 0.000000 0.010260 
44 1980 11 13 0 0 0 15.054328 35.683494 0.000000 0.000000 0.000000 84.477492 0.015656 0.000000 0.061067 0.011403 0.000000 0.065463 0.000000 0.000000 0.000000 0.950213 0.000000 0.015617 2.830612 0.003911 0.000000 1.448244 0.001171 0.000000 0.000000 0.006831 
45 1980 11 14 0 0 0 13.054328 42.683494 0.000000 0.000000 0.000000 84.005484 0.019284 0.000000 0.041949 0.011257 0.000146 0.065463 0.000000 0.000000 0.000146 0.951729 0.000000 0.019235 2.826699 0.003913 0.000000 1.336971 0.000779 0.000000 0.000000 0.004565 
46 1980 11 15 0 0 0 27.054328 36.683494 0.000000 0.000000 0.000000 82.820223 0.024874 0.000000 0.020072 0.011169 0.000088 0.064418 0.000000 0.000000 0.000088 0.951269 0.000000 0.023416 2.822784 0.003915 0.000000 1.263468 0.000519 0.000000 0.000000 0.003055 
47 1980 11 16 0 0 0 13.054328 35.683494 0.000000 0.000000 0.000000 82.018235 0.013766 0.000000 0.012911 0.011169 0.000000 0.063656 0.000000 0.000000 0.000000 0.948965 0.000000 0.010131 2.818867 0.003917 0.000000 1.214633 0.000346 0.000000 0.000000 0.002044 
48 1980 11 17 0 0 0 13.054328 42.683494 0.000000 0.000000 0.000000 81.591692 0.018740 0.000000 0.007996 0.010801 0.000132 0.063656 0.000000 0.000000 0.000132 0.942713 0.000000 0.011971 2.814949 0.003919 0.000000 1.183022 0.000233 0.000000 0.000000 0.001375 
49 1980 11 18 0 0 0 16.054328 46.683494 0.000000 0.000000 0.000000 110.894826 0.032667 0.000000 0.003177 0.008497 0.002049 0.059643 0.000000 0.000000 0.002049 0.931989 0.000000 0.018019 2.811028 0.003921 0.000000 1.168639 0.000180 0.000000 0.000000 0.001021 
50 1980 11 19 0 0 0 16.054328 44.683494 0.000000 0.000000 0.000000 88.937784 0.024527 0.000000 0.001099 0.007769 0.000554 0.049611 0.000000 0.000000 0.000554 0.921663 0.000000 0.013323 2.807105 0.003923 0.000000 1.151719 0.000119 0.000000 0.000000 0.000711 
51 1980 11 20 0 0 0 17.054328 44.683494 0.000000 0.000000 0.000000 88.142181 0.025092 0.000000 0.000413 0.006930 0.000574 0.045249 0.000000 0.000000 0.000574 0.910096 0.000000 0.013215 2.803181 0.003924 0.000000 1.142432 0.000085 0.000000 0.000000 0.000505 
52 1980 11 21 0 0 0 19.054328 44.683494 0.000000 0.000000 0.000000 87.367941 0.026424 0.000000 0.000086 0.005963 0.000686 0.040177 0.000000 0.000000 0.000686 0.898099 0.000000 0.013362 2.799255 0.003926 0.000000 1.136637 0.000063 0.000000 0.000000 0.000372 
53 1980 11 22 0 0 0 28.054328 41.683494 0.021531 0.004923 0.016608 77.601406 0.027464 0.000218 0.021398 0.003883 0.001953 0.029174 0.000000 0.000000 0.001983 0.886068 0.000000 0.014293 2.795327 0.003928 0.000000 1.136747 0.000061 0.000000 0.000000 0.000347 
54 1980 11 23 0 0 0 27.054328 39.683494 0.000000 0.000000 0.000000 76.934176 0.025179 0.000000 0.001682 0.003751 0.000133 0.021930 0.000000 0.000000 0.000133 0.884178 0.000000 0.021811 2.791397 0.003929 0.000000 1.129768 0.000035 0.000000 0.000000 0.000239 
55 1980 11 24 0 0 0 13.054328 32.683493 0.086123 0.000000 0.086123 76.287453 0.010815 0.001163 0.086642 0.004288 0.000000 0.093548 0.000000 0.000000 0.000000 0.879451 0.000000 0.005408 2.787466 0.003931 0.000000 1.126720 0.000023 0.000000 0.000000 0.000160 
56 1980 11 25 0 0 0 12.054328 37.683494 0.000000 0.000000 0.000000 75.661524 0.013391 0.000000 0.073363 0.004288 0.000000 0.068450 0.000000 0.000000 0.000000 0.879465 0.000000 0.013303 2.783533 0.003933 0.000000 1.125015 0.000015 0.000000 0.000000 0.000107 
57 1980 11 26 0 0 0 12.054328 46.683494 0.000000 0.000000 0.000000 103.689182 0.026898 0.000000 0.046651 0.004109 0.000179 0.042466 0.000000 0.000000 0.000179 0.879593 0.000000 0.026779 2.779599 0.003934 0.000000 1.124300 0.000011 0.000000 0.000000 0.000081 
58 1980 11 27 0 0 0 17.054328 52.683494 0.000000 0.000000 0.000000 178.907879 0.063548 0.000000 0.010706 0.001135 0.002973 0.025425 0.000000 0.000000 0.002973 0.872867 0.000000 0.045495 2.775664 0.003936 0.000000 1.130512 0.000032 0.000000 0.000000 0.000198 
59 1980 11 28 0 0 0 20.054328 57.683494 0.000000 0.000000 0.000000 212.425045 0.090484 0.000000 0.001256 0.000022 0.001113 0.001190 0.000000 0.000000 0.001113 0.838885 0.000000 0.044542 2.771727 0.003937 0.000000 1.126161 0.000015 0.000000 0.000000 0.000187 
60 1980 11 29 0 0 0 30.054328 46.683494 0.000000 0.000000 0.000000 101.443083 0.042560 0.000000 0.000713 0.000000 0.000022 0.000000 0.000000 0.000000 0.000022 0.821876 0.000000 0.017625 2.767788 0.003938 0.000000 1.124909 0.000009 0.000000 0.000000 0.000126 
61 1980 11 30 0 0 0 30.054328 39.683494 0.613628 0.094249 0.519379 72.853089 0.025804 0.515356 0.098985 0.347470 0.090471 1.000000 0.000015 0.000015 0.148517 0.960487 0.000000 0.019353 2.763848 0.003940 0.000000 1.967274 0.002949 0.000000 0.000000 0.007084 
62 1980 12 1 0 0 0 34.373518 34.213013 0.000000 0.000000 0.000000 110.983809 0.038454 0.000000 0.060809 0.274575 0.072894 0.887826 0.000000 0.000000 0.072894 1.030035 0.000000 0.038188 2.759907 0.003941 0.000000 1.764993 0.002253 0.000000 0.000000 0.008167 
63 1980 12 2 0 0 0 32.373518 37.213013 0.000000 0.000000 0.000000 145.799184 0.051683 0.000000 0.021385 0.203854 0.070664 0.690964 0.000000 0.000000 0.070664 1.091663 0.000000 0.045596 2.755965 0.003942 0.000000 1.777705 0.002296 0.000000 0.000000 0.008790 
64 1980 12 3 0 0 0 28.373518 33.213013 0.897446 0.000000 0.897446 71.433687 0.020139 0.819845 0.098985 1.006258 0.002338 1.000000 0.000000 0.000000 0.002338 1.095714 0.000000 0.015104 2.752021 0.003944 0.000000 1.440816 0.001113 0.000000 0.000000 0.005965 
65 1980 12 4 0 0 0 13.373518 28.213013 2.269255 0.000000 2.269255 71.006128 0.007502 2.269255 0.098985 3.269886 0.000000 1.000000 0.000000 0.000000 0.000000 1.096981 0.000000 0.005627 2.748076 0.003945 0.000000 1.328506 0.000717 0.000000 0.000000 0.003981 
66 1980 12 5 0 0 0 13.373518 28.213013 0.000000 0.000000 0.000000 70.601671 0.007461 0.000000 0.091581 3.269885 0.000000 0.999822 0.000000 0.000000 0.000000 1.097824 0.000000 0.007405 2.744131 0.003946 0.000000 1.260404 0.000477 0.000000 0.000000 0.002660 
67 1980 12 6 0 0 0 2.373518 26.213012 0.000000 0.000000 0.000000 70.220496 0.000272 0.000000 0.091309 3.269885 0.000000 0.999822 0.000000 0.000000 0.000000 1.098386 0.000000 0.000272 2.740184 0.003947 0.000000 1.215420 0.000318 0.000000 0.000000 0.001780 
68 1980 12 7 0 0 0 13.373518 22.213012 0.000000 0.000000 0.000000 69.862769 0.003717 0.000000 0.087616 3.269885 0.000000 0.999822 0.000000 0.000000 0.000000 1.098762 0.000000 0.003694 2.736236 0.003948 0.000000 1.185610 0.000213 0.000000 0.000000 0.001191 
69 1980 12 8 0 0 0 -0.626482 26.213012 0.000000 0.000000 0.000000 69.528645 0.000000 0.000000 0.087616 3.269885 0.000000 0.999822 0.000000 0.000000 0.000000 1.099013 0.000000 0.000000 2.732287 0.003949 0.000000 1.165826 0.000142 0.000000 0.000000 0.000798 
70 1980 12 9 0 0 0 3.373518 32.213013 0.000000 0.000000 0.000000 84.228249 0.004697 0.000000 0.082942 3.269885 0.000000 0.999822 0.000000 0.000000 0.000000 1.099182 0.000000 0.004674 2.728337 0.003950 0.000000 1.152697 0.000095 0.000000 0.000000 0.000535 
71 1980 12 10 0 0 0 0.373518 36.213013 0.000000 0.000000 0.000000 129.717568 0.008274 0.000000 0.074717 3.269884 0.000000 0.999822 0.000000 0.000000 0.000000 1.099294 0.000000 0.008226 2.724386 0.003951 0.000000 1.143997 0.000064 0.000000 0.000000 0.000358 
72 1980 12 11 0 0 0 5.373518 37.213013 0.000000 0.000000 0.000000 139.426844 0.016186 0.000000 0.058647 3.269883 0.000000 0.999822 0.000000 0.000000 0.000000 1.099370 0.000000 0.016072 2.720434 0.003952 0.000000 1.138250 0.000043 0.000000 0.000000 0.000240 
73 1980 12 12 0 0 0 7.373518 40.213013 0.000000 0.000000 0.000000 164.067322 0.026153 0.000000 0.035167 3.269314 0.000000 0.999822 0.000000 0.000000 0.000000 1.099420 0.000000 0.024048 2.716482 0.003953 0.000000 1.134472 0.000029 0.000000 0.000000 0.000161 
74 1980 12 13 0 0 0 10.373518 43.213013 0.000000 0.000000 0.000000 181.500556 0.038477 0.000000 0.016466 3.253755 0.001538 0.999801 0.000000 0.000000 0.001538 1.100869 0.000000 0.032722 2.712528 0.003953 0.000000 1.145442 0.000066 0.000000 0.000000 0.000183 
75 1980 12 14 0 0 0 8.373518 43.213013 0.000000 0.000000 0.000000 181.000537 0.035181 0.000000 0.008841 3.214763 0.018734 0.999270 0.000000 0.000000 0.018734 1.118369 0.000000 0.027883 2.708574 0.003954 0.000000 1.237217 0.000388 0.000000 0.000000 0.001030 
76 1980 12 15 0 0 0 19.373518 47.213013 0.000000 0.000000 0.000000 197.069252 0.064420 0.000000 0.001842 3.082095 0.090648 0.997837 0.000000 0.000000 0.090648 1.203330 0.000000 0.049025 2.704619 0.003955 0.000000 1.629760 0.001764 0.000000 0.000000 0.004946 
77 1980 12 16 0 0 0 18.373518 48.213013 0.000000 0.000000 0.000000 199.997362 0.065375 0.000000 0.000435 2.892686 0.142607 0.984509 0.000000 0.000000 0.142607 1.337134 0.000000 0.048574 2.700664 0.003955 0.000000 2.119275 0.003482 0.000000 0.000000 0.009903 
78 1980 12 17 0 0 0 19.373518 50.213013 0.000000 0.000000 0.000000 205.741958 0.072731 0.000000 0.000070 2.648628 0.192594 0.961039 0.000000 0.000000 0.192594 1.518183 0.000000 0.052977 2.696708 0.003956 0.000000 2.533792 0.004936 0.000000 0.000000 0.015365 
79 1980 12 18 0 0 0 29.373518 40.213013 0.000000 0.000000 0.000000 161.898700 0.057330 0.000000 0.000049 2.469501 0.140328 0.924338 0.000000 0.000000 0.140328 1.650746 0.000000 0.040811 2.692751 0.003957 0.000000 2.432814 0.004581 0.000000 0.000000 0.016558 
80 1980 12 19 0 0 0 23.373518 46.213013 0.000000 0.000000 0.000000 192.390588 0.068033 0.000000 0.000015 2.262642 0.162629 0.892280 0.000000 0.000000 0.162629 1.802930 0.000000 0.047816 2.688794 0.003957 0.000000 2.589482 0.005130 0.000000 0.000000 0.018321 
81 1980 12 20 0 0 0 22.373518 45.213013 0.000000 0.000000 0.000000 188.435620 0.063292 0.000000 0.000000 2.090196 0.133753 0.848325 0.000000 0.000000 0.133753 1.926889 0.000000 0.043873 2.684836 0.003958 0.000000 2.485356 0.004764 0.000000 0.000000 0.018186 
82 1980 12 21 0 0 0 22.373518 39.213013 0.282054 0.032535 0.249519 78.189348 0.022129 0.183069 0.098985 2.223676 0.032992 1.000000 0.000000 0.000000 0.032992 1.961697 0.000000 0.016597 2.680878 0.003958 0.000000 1.934917 0.002832 0.000000 0.000000 0.013539 
83 1980 12 22 0 0 0 33.373518 42.213013 0.051283 0.034139 0.017143 87.047513 0.035462 0.084998 0.065270 1.991122 0.291838 0.977485 0.000000 0.000000 0.291838 2.236772 0.000042 0.026466 2.676960 0.003959 0.000000 3.190893 0.007239 0.000000 0.000000 0.022268 
84 1980 12 23 0 0 0 15.373518 45.213013 0.000000 0.000000 0.000000 188.497221 0.051605 0.000000 0.020701 1.963277 0.027845 0.770478 0.000000 0.000000 0.027845 2.264040 0.000063 0.047797 2.673064 0.003959 0.000000 2.032502 0.003173 0.000000 0.000000 0.016382 
85 1980 12 24 0 0 0 24.373518 47.213013 0.000000 0.000000 0.000000 195.976247 0.072785 0.000000 0.003411 1.823922 0.116181 0.758264 0.000000 0.000000 0.116181 2.363091 0.000091 0.052875 2.669195 0.003960 0.000000 2.307397 0.004137 0.000000 0.000000 0.016872 
86 1980 12 25 0 0 0 34.373518 49.213012 0.000000 0.000000 0.000000 202.687849 0.097003 0.000000 0.000528 1.547384 0.231140 0.716565 0.000000 0.000000 0.231140 2.560283 0.000262 0.068651 2.665495 0.003961 0.000000 2.958938 0.006422 0.000000 0.000000 0.023766 
87 1980 12 26 0 0 0 26.373518 55.213013 0.000000 0.000000 0.000000 217.283361 0.100060 0.000000 0.000056 1.308918 0.195966 0.634929 0.000000 0.000000 0.195966 2.712460 0.000660 0.071921 2.662192 0.003963 0.000000 3.044385 0.006720 0.000000 0.000000 0.031224 
88 1980 12 27 0 0 0 31.373518 50.213013 0.000000 0.000000 0.000000 206.342147 0.095045 0.000000 0.000004 1.109039 0.165408 0.553466 0.000000 0.000000 0.165408 2.824912 0.001229 0.070577 2.659455 0.003966 0.000000 3.043448 0.006714 0.000000 0.000000 0.040184 
89 1980 12 28 0 0 0 26.373518 50.213013 0.000000 0.000000 0.000000 206.814966 0.086013 0.000000 0.000000 0.971819 0.110652 0.485015 0.000000 0.000000 0.110652 2.883203 0.001702 0.065983 2.657187 0.003970 0.000000 2.779893 0.005786 0.000000 0.000000 0.045646 
90 1980 12 29 0 0 0 20.373518 51.213013 0.000000 0.000000 0.000000 210.120188 0.078007 0.000000 0.000000 0.889638 0.061073 0.434702 0.000000 0.000000 0.061073 2.895359 0.002136 0.061481 2.655350 0.003973 0.000000 2.416496 0.004507 0.000000 0.000000 0.047547 
91 1980 12 30 0 0 0 19.373518 50.213013 0.000000 0.000000 0.000000 207.984824 0.073515 0.000000 0.000000 0.829376 0.042263 0.402113 0.000000 0.000000 0.042263 2.889028 0.002488 0.059126 2.653861 0.003977 0.000000 2.175709 0.003658 0.000000 0.000000 0.048867 
92 1980 12 31 0 0 0 17.373518 48.213013 0.000000 0.000000 0.000000 202.506451 0.064387 0.000000 0.000000 0.799297 0.015820 0.374257 0.000000 0.000000 0.015820 2.866122 0.002422 0.052889 2.652302 0.003981 0.000000 1.875264 0.002600 0.000000 0.000000 0.043942 
93 1981 1 1 0 0 0 15.011898 47.591240 0.000000 0.000000 0.000000 200.658505 0.058545 0.000000 0.000000 0.782803 0.004204 0.362228 0.000000 0.000000 0.004204 2.836403 0.002236 0.048506 2.650554 0.003985 0.000000 1.652982 0.001816 0.000000 0.000000 0.037596 
94 1981 1 2 0 0 0 17.011898 48.591240 0.000000 0.000000 0.000000 204.735420 0.065175 0.000000 0.000000 0.758687 0.010705 0.354674 0.000000 0.000000 0.010705 2.807117 0.002080 0.054237 2.648647 0.003988 0.000000 1.570390 0.001523 0.000000 0.000000 0.033156 
